SchoolYear	ESD	CountyNumber	County	CountyDistrictNumber	District	BuildingNumber	School	GradeTested	MathTotalTested	MathMetStandard	MathPercentMetStandard	MathLevel1	MathPercentLevel1	MathLevel2	MathPercentLevel2	MathLevelMO	MathPercentLevelMO	MathLevel3	MathPercentLevel3	MathLevel4	MathPercentLevel4	MathNotTested	MathPercentNotTested	MathNotMet	MathPercentNotMet	MathWAASPORT	MathPercentWAASPORT	MathWAASDAW	MathPercentWAASDAW	ReadingTotalTested	ReadingMetStandard	ReadingPercentMetStandard	ReadingLevel1	ReadingPercentLevel1	ReadingLevel2	ReadingPercentLevel2	ReadingLevelMO	ReadingPercentLevelMO	ReadingLevel3	ReadingPercentLevel3	ReadingLevel4	ReadingPercentLevel4	ReadingNotTested	ReadingPercentNotTested	ReadingNotMet	ReadingPercentNotMet	ReadingWAASPORT	ReadingPercentWAASPORT	ReadingWAASDAW	ReadingPercentWAASDAW	WritingTotalTested	WritingMetStandard	WritingPercentMetStandard	WritingLevel1	WritingPercentLevel1	WritingLevel2	WritingPercentLevel2	WritingLevelMO	WritingPercentLevelMO	WritingLevel3	WritingPercentLevel3	WritingLevel4	WritingPercentLevel4	WritingNotTested	WritingPercentNotTested	WritingNotMet	WritingPercentNotMet	WritingWAASPORT	WritingPercentWAASPORT	WritingWAASDAW	WritingPercentWAASDAW	ScienceTotalTested	ScienceMetStandard	SciencePercentMetStandard	ScienceLevel1	SciencePercentLevel1	ScienceLevel2	SciencePercentLevel2	ScienceLevelMO	SciencePercentLevelMO	ScienceLevel3	SciencePercentLevel3	ScienceLevel4	SciencePercentLevel4	ScienceNotTested	SciencePercentNotTested	ScienceNotMet	SciencePercentNotMet	ScienceWAASPORT	SciencePercentWAASPORT	ScienceWAASDAW	SciencePercentWAASDAW	PercentMet3Standards	PercentMet2Standards	PercentMet1Standards	PercentMet0Standards	ReadingLevelIndex	MathLevelIndex	ScienceLevelIndex
2005-06	Puget Sound Educational Service District 121	17	King	17210	Federal Way School District	1954	Children's Institute for Learning Differences (CHILD)	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	100.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	100.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	100.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Puget Sound Educational Service District 121	17	King	17210	Federal Way School District	1954	Children's Institute for Learning Differences (CHILD)	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Educational Service District 112	06	Clark	06037	Vancouver School District	3470	Clark Co Detention Center	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	1933	Elementary Alternative Center	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	50.0	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	1933	Elementary Alternative Center	5	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	1933	Elementary Alternative Center	6	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	20.0	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	20.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	1933	Elementary Alternative Center	7	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	16.7	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	16.7	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	16.7	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	1933	Elementary Alternative Center	8	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	North Central Educational Service District 171	13	Grant	13161	Moses Lake School District	4580	Columbia Basin Secondary School	6	18	9	50.0	4	22.2	5	27.8	0	0.0	6	33.3	3	16.7	0	0.0	9	50.0	0	0.0	2	10.0	18	13	72.2	1	5.6	4	22.2	0	0.0	9	50.0	4	22.2	0	0.0	5	27.8	0	0.0	2	10.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.0	35.0	25.0	2.89	2.44	NA
2005-06	North Central Educational Service District 171	13	Grant	13161	Moses Lake School District	4580	Columbia Basin Secondary School	7	31	8	22.9	18	51.4	5	14.3	0	0.0	7	20.0	1	2.9	4	11.4	27	77.1	0	0.0	1	2.6	34	17	44.7	1	2.6	16	42.1	0	0.0	11	28.9	6	15.8	4	10.5	21	55.3	0	0.0	1	2.6	30	15	42.9	2	5.7	13	37.1	0	0.0	14	40.0	1	2.9	5	14.3	20	57.1	0	0.0	1	2.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.8	15.4	35.9	35.9	2.37	1.51	NA
2005-06	North Central Educational Service District 171	13	Grant	13161	Moses Lake School District	4580	Columbia Basin Secondary School	8	23	6	20.0	13	43.3	4	13.3	0	0.0	6	20.0	0	0.0	7	23.3	24	80.0	0	0.0	0	0.0	23	15	50.0	0	0.0	8	26.7	0	0.0	10	33.3	5	16.7	7	23.3	15	50.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	0	0.0	12	40.0	11	36.7	0	0.0	0	0.0	0	0.0	7	23.3	30	100.0	0	0.0	0	0.0	NA	20.0	30.0	50.0	2.20	1.30	1.13
2005-06	North Central Educational Service District 171	13	Grant	13161	Moses Lake School District	4580	Columbia Basin Secondary School	10	28	5	10.4	13	27.1	10	20.8	0	0.0	4	8.3	1	2.1	20	41.7	43	89.6	0	0.0	5	8.1	27	17	39.5	1	2.3	9	20.9	0	0.0	6	14.0	11	25.6	16	37.2	26	60.5	0	0.0	3	4.8	32	23	47.9	0	0.0	9	18.8	0	0.0	16	33.3	7	14.6	16	33.3	25	52.1	0	0.0	3	4.8	28	3	6.1	20	40.8	5	10.2	0	0.0	3	6.1	0	0.0	21	42.9	46	93.9	0	0.0	3	4.8	10.7	21.4	25.0	42.9	1.88	1.02	0.80
2005-06	Puget Sound Educational Service District 121	27	Pierce	27417	Fife School District	4582	Columbia Junior High School	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Puget Sound Educational Service District 121	27	Pierce	27417	Fife School District	4582	Columbia Junior High School	8	264	105	38.6	86	31.6	73	26.8	0	0.0	83	30.5	22	8.1	8	2.9	167	61.4	0	0.0	1	0.4	267	182	66.2	20	7.3	65	23.6	0	0.0	103	37.5	79	28.7	8	2.9	93	33.8	0	0.0	1	0.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	270	78	28.3	89	32.2	103	37.3	0	0.0	70	25.4	8	2.9	6	2.2	198	71.7	0	0.0	1	0.4	22.3	16.9	30.6	30.2	2.82	2.09	1.95
2005-06	Northwest Educational Service District 189	31	Snohomish	31306	Lakewood School District	4576	Cougar Creek Elementary School	3	59	39	66.1	6	10.2	14	23.7	0	0.0	32	54.2	7	11.9	0	0.0	20	33.9	2	3.3	0	0.0	54	43	72.9	2	3.4	9	15.3	0	0.0	21	35.6	22	37.3	5	8.5	16	27.1	2	3.3	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.1	26.2	19.7	2.90	2.68	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31306	Lakewood School District	4576	Cougar Creek Elementary School	4	80	47	58.8	13	16.3	20	25.0	0	0.0	22	27.5	25	31.3	0	0.0	33	41.3	0	0.0	1	1.2	81	67	82.7	2	2.5	12	14.8	0	0.0	41	50.6	26	32.1	0	0.0	14	17.3	0	0.0	0	0.0	81	46	56.8	13	16.0	22	27.2	0	0.0	35	43.2	11	13.6	0	0.0	35	43.2	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.7	21.0	18.5	14.8	3.12	2.74	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31306	Lakewood School District	4576	Cougar Creek Elementary School	5	68	36	52.9	20	29.4	12	17.6	0	0.0	16	23.5	20	29.4	0	0.0	32	47.1	0	0.0	0	0.0	67	47	70.1	4	6.0	16	23.9	0	0.0	25	37.3	22	32.8	0	0.0	20	29.9	0	0.0	1	1.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68	22	32.4	15	22.1	31	45.6	0	0.0	20	29.4	2	2.9	0	0.0	46	67.6	0	0.0	0	0.0	27.9	25.0	20.6	26.5	2.97	2.53	2.13
2005-06	Puget Sound Educational Service District 121	27	Pierce	27403	Bethel School District	4578	Cougar Mountain Junior High School	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	100.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	100.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Puget Sound Educational Service District 121	27	Pierce	27403	Bethel School District	4578	Cougar Mountain Junior High School	7	279	110	39.0	106	37.6	63	22.3	0	0.0	77	27.3	33	11.7	3	1.1	172	61.0	1	0.4	0	0.0	281	205	72.7	15	5.3	61	21.6	1	0.4	90	31.9	114	40.4	1	0.4	77	27.3	1	0.4	0	0.0	281	152	53.9	44	15.6	85	30.1	0	0.0	124	44.0	28	9.9	1	0.4	130	46.1	1	0.4	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.6	29.3	20.5	21.6	3.06	2.11	NA
2005-06	Puget Sound Educational Service District 121	27	Pierce	27403	Bethel School District	4578	Cougar Mountain Junior High School	8	284	96	33.6	112	39.2	76	26.6	0	0.0	77	26.9	19	6.6	2	0.7	190	66.4	0	0.0	0	0.0	283	173	60.5	28	9.8	82	28.7	0	0.0	104	36.4	69	24.1	3	1.0	113	39.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	283	89	31.2	87	30.5	107	37.5	0	0.0	74	26.0	15	5.3	2	0.7	196	68.8	0	0.0	0	0.0	24.1	13.3	26.2	36.4	2.73	2.00	2.05
2005-06	Educational Service District 101	32	Spokane	32414	Deer Park School District	1852	Deer Park Home Link Program	3	14	11	36.7	2	6.7	1	3.3	0	0.0	6	20.0	5	16.7	16	53.3	19	63.3	0	0.0	0	0.0	13	8	27.6	1	3.4	4	13.8	0	0.0	3	10.3	5	17.2	16	55.2	21	72.4	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.3	16.7	60.0	1.31	1.40	NA
2005-06	Educational Service District 101	32	Spokane	32414	Deer Park School District	1852	Deer Park Home Link Program	4	11	7	20.0	0	0.0	4	11.4	0	0.0	4	11.4	3	8.6	24	68.6	28	80.0	0	0.0	1	2.6	11	10	28.6	0	0.0	1	2.9	0	0.0	8	22.9	2	5.7	24	68.6	25	71.4	0	0.0	1	2.6	11	1	2.8	1	2.8	9	25.0	0	0.0	1	2.8	0	0.0	25	69.4	35	97.2	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.7	18.9	8.1	70.3	0.97	0.91	NA
2005-06	Educational Service District 101	32	Spokane	32414	Deer Park School District	1852	Deer Park Home Link Program	5	19	7	13.2	5	9.4	7	13.2	0	0.0	5	9.4	2	3.8	34	64.2	46	86.8	0	0.0	0	0.0	19	15	28.8	0	0.0	4	7.7	0	0.0	9	17.3	6	11.5	33	63.5	37	71.2	0	0.0	1	1.8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	3	5.7	7	13.2	10	18.9	0	0.0	2	3.8	1	1.9	33	62.3	50	94.3	0	0.0	0	0.0	3.8	9.4	18.9	67.9	1.13	0.79	0.70
2005-06	Educational Service District 101	32	Spokane	32414	Deer Park School District	1852	Deer Park Home Link Program	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	76.9	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	73.1	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Educational Service District 101	32	Spokane	32414	Deer Park School District	1852	Deer Park Home Link Program	7	17	9	20.9	5	11.6	3	7.0	0	0.0	6	14.0	3	7.0	26	60.5	34	79.1	0	0.0	0	0.0	17	12	27.9	0	0.0	5	11.6	0	0.0	9	20.9	3	7.0	26	60.5	31	72.1	0	0.0	0	0.0	17	7	16.3	3	7.0	7	16.3	0	0.0	7	16.3	0	0.0	26	60.5	36	83.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.0	9.3	4.7	72.1	1.14	0.95	NA
2005-06	Educational Service District 101	32	Spokane	32414	Deer Park School District	1852	Deer Park Home Link Program	8	18	7	18.9	3	8.1	8	21.6	0	0.0	6	16.2	1	2.7	19	51.4	30	81.1	0	0.0	0	0.0	17	15	40.5	0	0.0	2	5.4	0	0.0	4	10.8	11	29.7	20	54.1	22	59.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	6	16.7	3	8.3	7	19.4	0	0.0	5	13.9	1	2.8	20	55.6	30	83.3	0	0.0	0	0.0	16.2	2.7	21.6	59.5	1.62	1.11	1.00
2005-06	Educational Service District 101	32	Spokane	32414	Deer Park School District	1852	Deer Park Home Link Program	10	18	8	29.6	3	11.1	7	25.9	0	0.0	7	25.9	1	3.7	9	33.3	19	70.4	0	0.0	0	0.0	17	16	59.3	0	0.0	1	3.7	0	0.0	3	11.1	13	48.1	10	37.0	11	40.7	0	0.0	0	0.0	17	15	53.6	1	3.6	1	3.6	0	0.0	9	32.1	6	21.4	11	39.3	13	46.4	0	0.0	0	0.0	14	3	11.1	8	29.6	3	11.1	0	0.0	3	11.1	0	0.0	13	48.1	24	88.9	0	0.0	0	0.0	22.2	29.6	11.1	37.0	2.33	1.56	0.85
2005-06	Puget Sound Educational Service District 121	18	Kitsap	18303	Bainbridge Island School District	1935	Eagle Harbor High School	10	18	13	72.2	1	5.6	4	22.2	0	0.0	7	38.9	6	33.3	0	0.0	5	27.8	0	0.0	0	0.0	18	16	88.9	0	0.0	2	11.1	0	0.0	2	11.1	14	77.8	0	0.0	2	11.1	0	0.0	0	0.0	18	17	94.4	1	5.6	0	0.0	0	0.0	7	38.9	10	55.6	0	0.0	1	5.6	0	0.0	0	0.0	17	12	66.7	3	16.7	2	11.1	0	0.0	12	66.7	0	0.0	1	5.6	6	33.3	0	0.0	0	0.0	66.7	27.8	NA	5.6	3.67	3.00	2.39
2005-06	Puget Sound Educational Service District 121	17	King	17411	Issaquah School District	3569	Echo Glen	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Puget Sound Educational Service District 121	17	King	17411	Issaquah School District	3569	Echo Glen	6	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Puget Sound Educational Service District 121	17	King	17411	Issaquah School District	3569	Echo Glen	7	16	1	6.3	14	87.5	1	6.3	0	0.0	0	0.0	1	6.3	0	0.0	15	93.8	0	0.0	1	5.6	17	5	29.4	5	29.4	7	41.2	0	0.0	4	23.5	1	5.9	0	0.0	12	70.6	0	0.0	1	5.6	13	2	13.3	6	40.0	5	33.3	0	0.0	2	13.3	0	0.0	2	13.3	13	86.7	0	0.0	1	5.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.6	5.6	16.7	72.2	2.06	1.25	NA
2005-06	Puget Sound Educational Service District 121	17	King	17411	Issaquah School District	3569	Echo Glen	8	45	2	4.4	38	84.4	5	11.1	0	0.0	2	4.4	0	0.0	0	0.0	43	95.6	0	0.0	5	9.6	43	5	11.6	15	34.9	23	53.5	0	0.0	3	7.0	2	4.7	0	0.0	38	88.4	1	1.9	5	9.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41	0	0.0	36	83.7	5	11.6	0	0.0	0	0.0	0	0.0	2	4.7	43	100.0	0	0.0	6	11.5	NA	NA	16.0	84.0	1.81	1.20	1.07
2005-06	Puget Sound Educational Service District 121	17	King	17411	Issaquah School District	3569	Echo Glen	10	17	1	4.8	14	66.7	2	9.5	0	0.0	1	4.8	0	0.0	4	19.0	20	95.2	0	0.0	1	3.8	12	5	29.4	1	5.9	6	35.3	0	0.0	5	29.4	0	0.0	5	29.4	12	70.6	0	0.0	1	3.8	13	6	33.3	3	16.7	4	22.2	0	0.0	5	27.8	1	5.6	5	27.8	12	66.7	0	0.0	1	3.8	19	0	0.0	18	85.7	1	4.8	0	0.0	0	0.0	0	0.0	2	9.5	21	100.0	0	0.0	1	3.8	4.5	9.1	22.7	63.6	1.65	1.00	0.95
2005-06	Northwest Educational Service District 189	31	Snohomish	31015	Edmonds School District	1966	Edmonds Home Resource Center	3	21	14	32.6	2	4.7	5	11.6	0	0.0	10	23.3	4	9.3	22	51.2	29	67.4	0	0.0	0	0.0	22	16	37.2	1	2.3	5	11.6	0	0.0	11	25.6	5	11.6	21	48.8	27	62.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.3	23.3	53.5	1.49	1.35	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31015	Edmonds School District	1966	Edmonds Home Resource Center	4	17	7	23.3	4	13.3	6	20.0	0	0.0	5	16.7	2	6.7	13	43.3	23	76.7	0	0.0	0	0.0	17	12	40.0	0	0.0	5	16.7	0	0.0	7	23.3	5	16.7	13	43.3	18	60.0	0	0.0	0	0.0	17	8	26.7	2	6.7	7	23.3	0	0.0	6	20.0	2	6.7	13	43.3	22	73.3	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.3	16.7	16.7	53.3	1.70	1.30	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31015	Edmonds School District	1966	Edmonds Home Resource Center	5	13	4	11.8	3	8.8	6	17.6	0	0.0	0	0.0	4	11.8	21	61.8	30	88.2	0	0.0	0	0.0	15	14	41.2	0	0.0	1	2.9	0	0.0	6	17.6	8	23.5	19	55.9	20	58.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	4	11.8	3	8.8	7	20.6	0	0.0	3	8.8	1	2.9	20	58.8	30	88.2	0	0.0	0	0.0	8.8	5.9	26.5	58.8	1.53	0.91	0.88
2005-06	Northwest Educational Service District 189	31	Snohomish	31015	Edmonds School District	1966	Edmonds Home Resource Center	6	22	15	40.5	5	13.5	2	5.4	0	0.0	8	21.6	7	18.9	15	40.5	22	59.5	0	0.0	0	0.0	22	17	45.9	1	2.7	4	10.8	0	0.0	17	45.9	0	0.0	15	40.5	20	54.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.8	10.8	51.4	1.62	1.65	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31015	Edmonds School District	1966	Edmonds Home Resource Center	7	29	22	41.5	4	7.5	3	5.7	0	0.0	19	35.8	3	5.7	24	45.3	31	58.5	0	0.0	0	0.0	29	24	45.3	0	0.0	5	9.4	0	0.0	11	20.8	13	24.5	24	45.3	29	54.7	0	0.0	0	0.0	29	18	34.0	3	5.7	8	15.1	0	0.0	15	28.3	3	5.7	24	45.3	35	66.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.2	9.4	11.3	49.1	1.79	1.49	NA
2005-06	Northwest Educational Service District 189	31	Snohomish	31015	Edmonds School District	1966	Edmonds Home Resource Center	8	34	10	20.4	10	20.4	14	28.6	0	0.0	9	18.4	1	2.0	15	30.6	39	79.6	0	0.0	0	0.0	35	28	57.1	1	2.0	6	12.2	0	0.0	21	42.9	7	14.3	14	28.6	21	42.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33	10	20.4	6	12.2	17	34.7	0	0.0	10	20.4	0	0.0	16	32.7	39	79.6	0	0.0	0	0.0	10.2	18.4	30.6	40.8	2.12	1.41	1.43
2005-06	Northwest Educational Service District 189	31	Snohomish	31015	Edmonds School District	1966	Edmonds Home Resource Center	10	42	16	28.6	16	28.6	10	17.9	0	0.0	10	17.9	6	10.7	14	25.0	40	71.4	0	0.0	0	0.0	46	42	73.7	1	1.8	3	5.3	0	0.0	13	22.8	29	50.9	11	19.3	15	26.3	0	0.0	0	0.0	46	41	78.8	0	0.0	5	9.6	0	0.0	23	44.2	18	34.6	6	11.5	11	21.2	0	0.0	0	0.0	30	10	25.6	14	35.9	6	15.4	0	0.0	10	25.6	0	0.0	9	23.1	29	74.4	0	0.0	0	0.0	23.7	42.4	11.9	22.0	2.84	1.61	1.44
